gene_id	gene_name	SRX384345	SRX384346	SRX384349	SRX384350	SRX384353	SRX384354	SRX384357	SRX384358
SIDT1	SIDT1	4	1	4	0	6	6	3	5
SIDT2	SIDT2	810.933	995.693	1135.308	1263.5	1219.957	2271.368	782.573	1522.568
SIGIRR	SIGIRR	99.999	121.001	185	123.001	136	202.999	185	229.005
SIGLEC1	SIGLEC1	1	1	4	3	2	1	3	3
SIGLEC10	SIGLEC10	1	1	1	1.002	1	0	0	3.066
SIGLEC11	SIGLEC11	0	0	0	0	0	0	0	0
SIGLEC12	SIGLEC12	0	0	0	0	0	0	0	0
SIGLEC14	SIGLEC14	1	0	0	0	0	0	0	0
SIGLEC15	SIGLEC15	1	1	4	0	0	0	4	0
SIGLEC16	SIGLEC16	1	0	3	0	0	0	0	2
SIGLEC17P	SIGLEC17P	0	0	0	0	1	3	0	0
SIGLEC5	SIGLEC5	0	0	0	1	0	0	0	1
SIGLEC6	SIGLEC6	0	0	0	0	0	0	0	0
SIGLEC7	SIGLEC7	0	0	0	0	0	0	0	0
SIGLEC8	SIGLEC8	0	0	0	0	0	0	0	0
SIGLEC9	SIGLEC9	0	0	0	0	0	1	0	0
SIGLECL1	SIGLECL1	0	0	0	0	0	0	0	0
SIGMAR1	SIGMAR1	1205.209	1157.001	1277.388	732.095	1547.364	1909.015	937.013	999
SIK1	SIK1	0	0	31.245	7.538	0	0	0	4.854
SIK2	SIK2	2102.489	2380.597	2179.889	1213.69	2342.025	3675.013	1747.263	2202.74
SIK3	SIK3	1139.006	1111.999	1300.23	670	1473.153	1709.181	987	1148.016
SIKE1	SIKE1	772.001	636	851.083	480.161	782	915.999	664.1	618.208
SIL1	SIL1	1102	767.018	1309.582	695.041	1264.074	1539	1032.631	893.279
SIM1	SIM1	0	0	1	0	0	3	0	0
SIM2	SIM2	22	13	16	19	23	30	11	31.006
SIMC1	SIMC1	177.944	196.498	256.027	197.965	214.658	358.521	176.397	231.629
SIN3A	SIN3A	1436.229	1010.264	1394.06	811.365	1534	1447.999	1132.992	1141.341
SIN3B	SIN3B	1277.028	1031	1324.18	669	1482.009	1556	1020.143	1002.033
SIPA1	SIPA1	478	750.999	527.387	368.995	445	762	463.999	652.499
SIPA1L1	SIPA1L1	2239.001	1310.224	2656.731	967.001	3497.805	3283.978	2498.835	1783
SIPA1L2	SIPA1L2	340	38	231	16	50	19	225.146	45
SIPA1L3	SIPA1L3	298	243	278	128	378	441	256	191.018
SIRPA	SIRPA	2207.246	2000.121	3287.055	1880.747	2384.075	4096.388	2043.873	2434.945
SIRPB1	SIRPB1	100.03	43.557	78.341	40.253	1.001	0	58.085	63.06
SIRPB2	SIRPB2	0	0	0	0	0	1	0	0
SIRPD	SIRPD	0	0	0	0	0	0	0	0
SIRPG	SIRPG	0	0	0	0	0	0	0	0
SIRT1	SIRT1	532	458	531.528	393	568	709.001	446.379	556.312
SIRT2	SIRT2	1233	990	1206.885	656	1326.293	1241.009	1026.739	1073.999
SIRT3	SIRT3	295.256	251	435	231	334.823	401.001	282.999	286.353
SIRT4	SIRT4	25.999	13	28	19	25	17	33	18
SIRT5	SIRT5	207	167	232.999	151	245.002	246.999	184.001	244.001
SIRT6	SIRT6	224.001	219	200	113	203	253.711	111	160.005
SIRT7	SIRT7	156	150.999	190.001	138	148	219	129.058	164.572
SIT1	SIT1	1	1	3	1	0	3	4	0
SIVA1	SIVA1	532	477	424	192.037	342	652	424	412.885
SIX1	SIX1	341	268.103	684.064	267	611.043	698.167	480	404
SIX2	SIX2	0	2	4	1	14	5	0	5
SIX3	SIX3	0	0	2	0	0	0	0	0
SIX3-AS1	SIX3-AS1	0	0	0	0	0	0	0	0
SIX4	SIX4	446	349	743.009	326	855.002	741	656.886	583
SIX5	SIX5	576	489	529	249.017	494	468	385.009	457
SIX6	SIX6	0	0	0	0	0	0	0	0
SKA1	SKA1	31	19	25	5	19	12.564	35	18.081
SKA2	SKA2	465	323	595	280.073	527	501	389	294
SKA3	SKA3	11.061	11.034	9.022	10	8	8	10	15
SKAP1	SKAP1	0	0	0	0	0	0	0	0
SKAP2	SKAP2	841	785.096	720.889	562.01	628.274	827	763.004	904
SKI	SKI	2175.174	1767	2206.501	1241.044	2363.737	2930.704	2318.151	2146.4
SKIDA1	SKIDA1	42.242	34	33	19.004	23	22.002	20	28
SKIL	SKIL	727.176	570.999	1054.002	539.285	1160.065	1243.171	809.281	782.001
SKINTL	SKINTL	0	0	0	0	0	0	0	0
SKIV2L	SKIV2L	1151.651	798.795	1178.046	552.077	1276.284	1474.336	697.455	770.305
SKIV2L2	SKIV2L2	1349.437	1140.298	1499.307	945.919	1443.252	1737.588	1154.426	1145.958
SKOR1	SKOR1	4	3	3	4	3	5	3	5
SKOR2	SKOR2	0	0	0	0	0	0	0	0
SKP1	SKP1	4705.927	4314	6127.101	3598.808	6192.699	7051.592	4065.049	4378.227
SKP1P2	SKP1P2	0	0	1.007	0	0	0	0	1.004
SKP2	SKP2	321	494.001	632.764	565	541	1306.678	357	871.504
SLA	SLA	1	1	10	0	2	6	0	1
SLA2	SLA2	0	2	2	2.009	2	2	2	0
SLAIN1	SLAIN1	5	2	0	0	1	2	0	1
SLAIN2	SLAIN2	945	947	1049.051	691.491	1214.045	1478.02	755.218	952
SLAMF1	SLAMF1	0	0	0	0	0	0	0	0
SLAMF6	SLAMF6	0	0	0	0	0	0	0	0
SLAMF7	SLAMF7	0	0	1	1	0	0	0	0
SLAMF8	SLAMF8	17.44	9.317	7.737	16.252	20.969	17.559	15.565	18.01
SLAMF9	SLAMF9	0	0	2	0	0	1	0	2
SLBP	SLBP	681	715	732.992	520	815.705	1009	610.975	742
SLC10A1	SLC10A1	0	1	0	0	0	0	0	0
SLC10A2	SLC10A2	0	1	0	0	0	0	0	0
SLC10A3	SLC10A3	860	859.792	865.001	524.604	673	899.785	700	796
SLC10A4	SLC10A4	0	2	1	1	2	0	0	0
SLC10A5	SLC10A5	0	0	4	4	1	0	4	2
SLC10A6	SLC10A6	9	2	17	5	2	2	5	4
SLC10A7	SLC10A7	143	101	126	83	115	168	101	121.02
SLC11A1	SLC11A1	8	3	8.033	3	3	7	4	7
SLC11A2	SLC11A2	889	933.285	1027.004	744.818	1058.533	1570.199	867.003	1176.121
SLC12A1	SLC12A1	0	1	3	0	8	1	0	0
SLC12A2	SLC12A2	375	425	638.14	335	534.628	622	521.014	531.209
SLC12A3	SLC12A3	0	0	0	1	1	0	0	0
SLC12A4	SLC12A4	1912.875	1783.959	1962.17	1027.018	1806.101	2534.26	1578.41	1761.372
SLC12A5	SLC12A5	10	4	11	5	2	2	5	3
SLC12A6	SLC12A6	1115.81	791.308	1503.96	883.107	1334.821	1458.836	1163.989	1290.681
SLC12A7	SLC12A7	681.571	540.352	496	311.885	558	613	586	640
SLC12A8	SLC12A8	102	105	127	87	170	176.036	52	75
SLC12A9	SLC12A9	485	545.001	462.349	316.023	416.999	659.476	357.236	460.029
SLC13A1	SLC13A1	0	0	1	0	0	0	0	0
SLC13A2	SLC13A2	0	0	0	0	0	0	0	0
SLC13A3	SLC13A3	56.037	39	106	55	113	155	94	122
SLC13A4	SLC13A4	27	37	37	13	28	54	29	31
SLC13A5	SLC13A5	0	0	0	0	0	0	0	0
SLC14A1	SLC14A1	62.001	0	124	11	22	10	163.002	4
SLC14A2	SLC14A2	1	3	5	4.067	3	3	5.037	3
SLC15A1	SLC15A1	0	0	1	0	1.002	2.002	1	1
SLC15A2	SLC15A2	13	2	8	6	9	5	7	1
SLC15A3	SLC15A3	263	306	300.001	225.034	364.197	484	281	316
SLC15A4	SLC15A4	505	450.999	498.044	372.042	612.616	863.999	456.416	530.075
SLC15A5	SLC15A5	0	0	0	0	1	0	0	0
SLC16A1	SLC16A1	828	657.085	939	483.001	970	1133.002	816.149	490
SLC16A1-AS1	SLC16A1-AS1	12	5	18	4	16	24	17.011	15
SLC16A10	SLC16A10	1	3	1	0	1	0	0	0
SLC16A11	SLC16A11	3	6	14	7	13	24	6	12
SLC16A12	SLC16A12	3	27	14	94	4	78.001	4	125
SLC16A13	SLC16A13	34	10	42	15	37	35	39	24
SLC16A14	SLC16A14	58	31	62	30	90.006	43	72	93
SLC16A2	SLC16A2	1485	946.748	1837	738.594	1645.48	1542	1471.402	984.966
SLC16A3	SLC16A3	1556	1568.52	1359.607	676.135	1763.556	7144.668	1017.134	1258.63
SLC16A4	SLC16A4	342.028	137.177	845.546	245.801	375.777	255.131	470.999	265.294
SLC16A5	SLC16A5	178	176	327	190	324	447.999	254	269.001
SLC16A6	SLC16A6	17	29	39	14	73	304.999	6	13
SLC16A7	SLC16A7	1047.286	1208	1209.476	1052.057	1386.528	1472.005	969.008	1806.267
SLC16A8	SLC16A8	2	4	1	1	0	0	3	1
SLC16A9	SLC16A9	5	7	3	0	2	1	4	6
SLC17A1	SLC17A1	0	0	0	0	0	0	0	0
SLC17A2	SLC17A2	0	1	0	0	0	1	0	0
SLC17A3	SLC17A3	0	0	0	0	0	0	0	1
SLC17A4	SLC17A4	0	0	0	0	0	0	0	0
SLC17A5	SLC17A5	932	952.617	1722.449	1572.103	1517.784	2670.534	1182.53	1699.063
SLC17A6	SLC17A6	0	0	0	0	0	0	0	0
SLC17A7	SLC17A7	5	4	7	6	6	11	7	10
SLC17A8	SLC17A8	0	0	0	0	0	0	0	0
SLC17A9	SLC17A9	72.999	62	62	28	46.001	60	77	58.999
SLC18A1	SLC18A1	0	0	0	0	0	0	0	0
SLC18A2	SLC18A2	70	95	95	115	125.131	156	102	124
SLC18A3	SLC18A3	0	0	0	0	0	0	0	0
SLC18B1	SLC18B1	236	110	195	93	218	141	221	131
SLC19A1	SLC19A1	76	66	56	42	87	156	49	72
SLC19A2	SLC19A2	165	384	144.001	195	193	263	198	460
SLC19A3	SLC19A3	37	89	34	33	26	56	24	95
SLC1A1	SLC1A1	255	354	1018	667	266	770	626	936
SLC1A2	SLC1A2	284	141	258.002	162.01	347	371.007	355	242.009
SLC1A3	SLC1A3	105	120	59	12	103	109	37	30
SLC1A4	SLC1A4	137	103	213	107	119	172	248.01	160
SLC1A5	SLC1A5	4313.448	5309.804	5759.111	4174.161	6142.649	9287.832	4531.553	6323.116
SLC1A6	SLC1A6	0	0	0	0	0	0	0	0
SLC1A7	SLC1A7	303	227	388.999	137.205	244	178	251.06	202
SLC20A1	SLC20A1	725.439	474.06	1032	396	836.645	823.008	807.004	481.034
SLC20A2	SLC20A2	728	707.172	1512.393	1161.184	854.346	2175.319	968.347	981.905
SLC22A1	SLC22A1	4	4	2	2	4	4	3	4
SLC22A10	SLC22A10	0	0	0	0	0	0	0	0
SLC22A11	SLC22A11	0	0	1	0	0	0	0	0
SLC22A12	SLC22A12	0	0	0	0	0	0	0	0
SLC22A13	SLC22A13	1	0	0	0	0	1	0	1
SLC22A14	SLC22A14	0	0	0	0	0	2	2	0
SLC22A15	SLC22A15	151	127.001	183.948	121	87	147.999	149	204
SLC22A16	SLC22A16	0	0	0	0	0	0	0	0
SLC22A17	SLC22A17	477.04	353	350.12	166	444	577.004	380.844	285
SLC22A18	SLC22A18	166.001	261	163	136	209	434	77	146.137
SLC22A18AS	SLC22A18AS	7	6	4	2	10	6	3	8
SLC22A2	SLC22A2	0	1	0	0	0	0	0	0
SLC22A20	SLC22A20	5	9	2	8	7	10	2	5
SLC22A23	SLC22A23	356	132	301.001	88	400	136	202.883	99
SLC22A24	SLC22A24	0	0	0	0	0	0	0	0
SLC22A25	SLC22A25	0	0	0	0	0	0	0	0
SLC22A3	SLC22A3	5	29	1	1	12	9	1	3
SLC22A31	SLC22A31	0	1	1	1	0	1	0	4
SLC22A4	SLC22A4	17.777	14	22	5	35	18.219	22.057	4
SLC22A5	SLC22A5	95	71	106	61	125	87.794	94	65
SLC22A6	SLC22A6	0	0	0	0	0	0	0	0
SLC22A7	SLC22A7	1	0	0	0	0	1	0	0
SLC22A8	SLC22A8	0	0	0	0	0	0	0	0
SLC22A9	SLC22A9	0	0	0	1	0	0	0	0
SLC23A1	SLC23A1	4	2	8	3	8	14	6	7
SLC23A2	SLC23A2	1055	689	938.014	504	1194.627	1007	846	801.022
SLC23A3	SLC23A3	34.131	31	17	25	35	29	22	35
SLC24A1	SLC24A1	448.77	476.261	575.557	345.95	532.178	655.884	503.914	599.932
SLC24A2	SLC24A2	0	0	0	1	0	0	1	0
SLC24A3	SLC24A3	58	160	8	20	12	36	6	13
SLC24A4	SLC24A4	2	2	7	3.002	0	0	0	1
SLC24A5	SLC24A5	1.172	0	3.886	2.458	2.616	0	2.51	2.466
SLC25A1	SLC25A1	1086	1281.012	1134.993	649.629	1064.972	1539.999	796.21	1035.927
SLC25A10	SLC25A10	83	58	70	43	79	146	56	75.169
SLC25A11	SLC25A11	647	533.003	623.728	322.079	624.836	719	466	450
SLC25A12	SLC25A12	419	531	393	423.016	471.123	608	366	524
SLC25A13	SLC25A13	140.999	111.003	130	85	219.999	274.1	141	122
SLC25A14	SLC25A14	115	112.001	127	76	146	170.001	94	121
SLC25A15	SLC25A15	149.746	143.925	159.322	73.617	222.467	231.994	100.685	70.785
SLC25A16	SLC25A16	178	169	210	127	229.225	277.02	183	186
SLC25A17	SLC25A17	232.058	183.401	220.999	184	264	356	216	215
SLC25A18	SLC25A18	5	7	4	5	6	11	6	12
SLC25A19	SLC25A19	55.743	62.45	79.987	62.138	48.056	100.43	64.062	94.57
SLC25A2	SLC25A2	0	1	0	0	0	0	0	0
SLC25A20	SLC25A20	303	299	372	235	500	433	321.755	286.004
SLC25A21	SLC25A21	2.095	8.775	7.673	3.147	10.886	9.943	13.333	9.629
SLC25A21-AS1	SLC25A21-AS1	28.905	20.225	47.327	14.853	28.115	22.057	30.666	21.371
SLC25A22	SLC25A22	235	232	215	161.844	220	347.42	285	292.742
SLC25A23	SLC25A23	1443	1215.043	1888.001	1065.006	2007.751	2334.944	1176.317	1282
SLC25A24	SLC25A24	892	833	887.176	681.01	975	1333	791	952
SLC25A25	SLC25A25	320.999	393.764	346.444	265	342.147	572.999	248.001	390
SLC25A26	SLC25A26	260.549	259.246	285.788	182.165	241	349	239.565	246.207
SLC25A27	SLC25A27	404	460.001	460.254	283.122	345	467	601.015	750.794
SLC25A28	SLC25A28	522.633	497.49	573	321.002	706.001	558.999	410.108	441.001
SLC25A29	SLC25A29	735.999	515.128	654.217	378	799.999	659.039	719	604
SLC25A3	SLC25A3	6181.125	6481.137	6508.755	4424.818	6695.7	8914.61	4876.039	5705.798
SLC25A30	SLC25A30	301.001	220	305.999	161	405.036	459.999	219.001	245.017
SLC25A31	SLC25A31	0	0	0	0	0	0	0	0
SLC25A32	SLC25A32	371.295	582.652	430.027	493.657	383.08	882.65	372.704	601.093
SLC25A33	SLC25A33	65	60.233	45	40	62	80	49	55
SLC25A34	SLC25A34	22	29	19	32	25	26	21	25
SLC25A35	SLC25A35	105.007	109.02	109.156	69.977	95.621	91.578	106.801	102.679
SLC25A36	SLC25A36	1769.029	1808	1957.002	1266.661	2045	2927.757	1843.192	1896.66
SLC25A37	SLC25A37	664.7	560	808	327.237	745.059	822.067	525	446.251
SLC25A38	SLC25A38	462	458	482.264	365	531	605.033	381	492
SLC25A39	SLC25A39	953	893.053	1026.116	522.073	1234.849	1405.009	752.02	781.041
SLC25A3P1	SLC25A3P1	0	0	0	0	0	0	0	0
SLC25A4	SLC25A4	288.002	307	398	398.002	178	378	300.563	481
SLC25A40	SLC25A40	264.994	155	242	148.15	241.958	277.486	224.081	195.958
SLC25A41	SLC25A41	6	0	1	0	1	4	4	1
SLC25A42	SLC25A42	216	208.002	308	138	243	229	210	232
SLC25A43	SLC25A43	512.001	693.028	479.547	360.017	603	973	446	637
SLC25A44	SLC25A44	441	469.006	567.186	347.089	593.378	700.999	425.442	453.224
SLC25A45	SLC25A45	84.999	65.001	116	64	73	82.999	105	100
SLC25A46	SLC25A46	1630.661	1595.345	1650	1112	1670.658	2053.431	1254.186	1409.793
SLC25A47	SLC25A47	0	0	0	0	0	0	0	0
SLC25A48	SLC25A48	0	0	1	0	0	0	0	0
SLC25A5	SLC25A5	1641.08	1302.812	1621.423	893.061	1571.255	1750.859	1134.799	1190.726
SLC25A5-AS1	SLC25A5-AS1	13.344	15.376	11.287	10.132	11.281	11.318	15.379	12.303
SLC25A51	SLC25A51	275.854	256.888	248	173.259	286.992	361	210.935	216.954
SLC25A51P1	SLC25A51P1	0	0	0	0	0	0	0	0
SLC25A52	SLC25A52	2.112	2.127	0	0	0	0	1.055	0
SLC25A53	SLC25A53	5	9	18	6	13	9.002	11.006	9
SLC25A6	SLC25A6	9039.95	8277.394	8047.243	3389.559	8637.476	10173.035	5445.405	4863.004
SLC25A6-2	SLC25A6	0	0	0	0	0	0	0	0
SLC26A1	SLC26A1	90.208	60.221	115.08	40.039	116.208	134.88	94.251	110.567
SLC26A10	SLC26A10	23.789	22.196	27.696	19.494	26.303	25.195	5.294	24.644
SLC26A11	SLC26A11	346	243	370	162.001	381	332.001	320	254.001
SLC26A2	SLC26A2	620	670.012	584.003	485	670	1092	611.254	749
SLC26A3	SLC26A3	0	0	0	0	0	0	0	0
SLC26A4	SLC26A4	11	8	6	7	10	11	4	2
SLC26A4-AS1	SLC26A4-AS1	0	0	0	0	0	0	0	0
SLC26A5	SLC26A5	0	3	4	0	2	2	2	1
SLC26A6	SLC26A6	226	319	182.012	168.999	200.06	535	146.002	345
SLC26A7	SLC26A7	9	7	9	5	6	7	5	9
SLC26A8	SLC26A8	1	4	2	0	3	5	6	15
SLC26A9	SLC26A9	0	0	0	0	0	0	0	0
SLC27A1	SLC27A1	614.102	457	568.021	295	580.044	690	484.007	496.08
SLC27A2	SLC27A2	1	2	5	0	2	0	1	1
SLC27A3	SLC27A3	371	357	396.067	229	200	354	353	408
SLC27A4	SLC27A4	321.007	428	317.127	282	440	610.113	325	430
SLC27A5	SLC27A5	46	53	44	17	43	43	31	38
SLC27A6	SLC27A6	6	13	3	1	10	20	11	11
SLC28A1	SLC28A1	0	0	0	0	0	1	0	0
SLC28A2	SLC28A2	0	0	3	3	4.004	2	2	3
SLC28A3	SLC28A3	10	6	8	7	20	21	11	2
SLC29A1	SLC29A1	630.541	435	896.188	493.153	770.999	791.083	689	631.928
SLC29A2	SLC29A2	21	6	31	8	14.915	19	23.569	24
SLC29A3	SLC29A3	176.001	99	196	92	213	153	141	128
SLC29A4	SLC29A4	139.013	69	95	25	68.094	55	99	46
SLC2A1	SLC2A1	2090	2120	3117.928	1505.367	2467.015	7038.656	1617.113	1865.713
SLC2A1-AS1	SLC2A1-AS1	16	9.025	43	19	33	36	26	13
SLC2A10	SLC2A10	1707	1764.309	2124.047	1872.406	2392	3856	1337.183	2127.793
SLC2A11	SLC2A11	196.211	107.197	213	111	185.138	180.049	155.255	148.242
SLC2A12	SLC2A12	1263	629	1866.002	585	2143.496	1272.001	1140	679.04
SLC2A13	SLC2A13	331	440	349.023	281	420	625.269	367.48	455
SLC2A14	SLC2A14	0	0	0	1.036	19.282	34.542	1.037	0
SLC2A2	SLC2A2	0	0	0	0	1	0	0	0
SLC2A3	SLC2A3	1396	964.526	1140	667.372	1432.719	2350.691	1014.094	974.427
SLC2A4	SLC2A4	2.001	3	0	5.698	3.007	7.001	1.001	4.002
SLC2A4RG	SLC2A4RG	1303.924	952.534	1305.149	527.249	1172.654	1051.866	857.499	673.354
SLC2A5	SLC2A5	101	32	177	76	64	299	46	33
SLC2A6	SLC2A6	65	68	88.999	32.999	124	176	64.999	64
SLC2A7	SLC2A7	0	0	0	0	0	0	0	0
SLC2A8	SLC2A8	134	117	131	73	140	172	160.999	144.999
SLC2A9	SLC2A9	101	105.001	172	127.001	146	245	107	122
SLC30A1	SLC30A1	489	437.001	510.591	403	670	794	437	647
SLC30A10	SLC30A10	0	0	0	0	0	0	0	0
SLC30A2	SLC30A2	0	1	0	0	0	0	0	0
SLC30A3	SLC30A3	6	8	5	3	3	7	3	3
SLC30A4	SLC30A4	236.003	195	258.184	184.999	246	290	208	336
SLC30A5	SLC30A5	1165	1066.837	1264.157	845	1288.351	1793.207	1064.463	1175.438
SLC30A6	SLC30A6	654	593	889	511.999	766.411	1015	646.007	678
SLC30A7	SLC30A7	699	781.001	933.787	752.196	1012.213	1304.486	703.236	851.017
SLC30A8	SLC30A8	0	0	1	0	1	0	0	1
SLC30A9	SLC30A9	1136	946	1519.069	967	1573.726	2139.579	1039.695	1214.939
SLC31A1	SLC31A1	839.005	1058	986.522	775.019	1220.332	2049.04	842.417	987.639
SLC31A2	SLC31A2	135	150	177	187	161	249	157	231
SLC32A1	SLC32A1	0	0	0	0	0	0	0	0
SLC33A1	SLC33A1	742.434	733	778.084	532.043	688.1	1237.001	628.039	804
SLC34A1	SLC34A1	0	0	0	0	0	0	0	0
SLC34A2	SLC34A2	0	2	0	0	0	0	0	0
SLC34A3	SLC34A3	9	7	3	2	4	4	3	9
SLC35A1	SLC35A1	418	415	590	376.004	473	576.34	488.687	566
SLC35A2	SLC35A2	339	320	366	246	382.003	542.999	268.08	325.001
SLC35A3	SLC35A3	439.361	397	516.037	387	494.671	712.06	415.86	647.988
SLC35A4	SLC35A4	1064	974.135	1048.05	688.083	1068	1313	816.367	894
SLC35A5	SLC35A5	822	852.323	985	715.099	921	1340.838	653	888
SLC35B1	SLC35B1	443.494	396.001	474.989	292.006	547.034	874	342	382.999
SLC35B2	SLC35B2	1914	1850.218	1944.496	1200.23	2051.62	2658.309	1434.106	1630
SLC35B3	SLC35B3	643.572	551	631.472	531.096	696.656	897.001	641.999	637.453
SLC35B4	SLC35B4	569	521	646.978	382.039	768	1064	506.961	545.414
SLC35C1	SLC35C1	664.466	786	608	528	582	1315	552.465	785
SLC35C2	SLC35C2	639	565.017	740.31	433.001	689.001	948.001	652.016	789.011
SLC35D1	SLC35D1	480	756	541.071	520.002	544	936	371	917.09
SLC35D2	SLC35D2	529	544	560.204	458.003	522.001	692.061	420.459	595
SLC35D3	SLC35D3	0	0	0	0	0	0	0	1
SLC35E1	SLC35E1	1254	1030	1487.239	855	1455.001	2097.06	1008.294	1180.002
SLC35E2	SLC35E2	1650.532	990.022	943.774	467.334	1489.377	1162.811	1473.919	1113.906
SLC35E2B	SLC35E2B	3053.524	1948.85	3826.632	1557.079	2923.001	2399.055	2103.89	1774.483
SLC35E3	SLC35E3	307	276	321.023	251	345.069	505	294	393.239
SLC35E4	SLC35E4	73	106	69	47	87	143	91	120
SLC35F1	SLC35F1	1	0	4	0	2.003	2	1	0
SLC35F2	SLC35F2	48	39	22	17	68.093	102	45	59
SLC35F3	SLC35F3	0	0	0	0	1	4	0	0
SLC35F4	SLC35F4	0	0	0	0	0	0	0	0
SLC35F5	SLC35F5	1237.999	1364	1461.954	1532.4	1524.999	3196.087	1259.804	2183.913
SLC35F6	SLC35F6	899.432	970.295	1133.046	786.246	1172.079	1610.012	828	1143.012
SLC35G1	SLC35G1	58	51	53	40	42	81	44	62
SLC35G2	SLC35G2	173	255	197	206.999	216	390	150.999	301.999
SLC35G3	SLC35G3	0	0	0	0	0	0	0	0
SLC35G4	SLC35G4	0	0	0	0	0	0	0	0
SLC35G5	SLC35G5	0	1	2	2	2	0	1	2
SLC35G6	SLC35G6	3	0	3.006	0	0	4	0	1
SLC36A1	SLC36A1	600	721	602.035	585	670.001	1424.053	574	1089.837
SLC36A2	SLC36A2	1	1	1	0	0	1	0	1
SLC36A3	SLC36A3	0	0	0	0	0	0	0	1
SLC36A4	SLC36A4	408.001	426.022	438.998	357	514.001	711.111	323	430
SLC37A1	SLC37A1	55	68	56	52.989	16	15	62	101
SLC37A2	SLC37A2	2	3	8	3.034	17	8	4	9
SLC37A3	SLC37A3	923.018	856	1060	647	851.034	984	930.009	1010.215
SLC37A4	SLC37A4	217	168.741	236	126	228	254.211	192.001	164
SLC38A1	SLC38A1	1498.042	1863.523	2272.111	2391.978	1857.78	4699.126	1966.002	3358.559
SLC38A10	SLC38A10	2567.917	2437.087	2717.73	1858.277	2042.538	3463.463	2159.622	2715.206
SLC38A11	SLC38A11	8	2	52	54	8	19	15	7
SLC38A2	SLC38A2	13189.142	19971.83	12751.831	23276.85	14656.554	32018.211	10837.989	31229.935
SLC38A3	SLC38A3	2	0	0	0	2	1	1	0
SLC38A4	SLC38A4	135	86	204	139	368.999	685.219	159	155
SLC38A5	SLC38A5	741	334.999	603	110	531	510	541.001	250.254
SLC38A6	SLC38A6	416.144	328	424.014	246.999	508.375	487	364.083	364
SLC38A7	SLC38A7	614	572.226	667.186	400	915.006	966.064	692.376	628.149
SLC38A8	SLC38A8	0	0	0	0	0	0	0	0
SLC38A9	SLC38A9	269	215.999	291.001	211	311.999	436	187.001	264.999
SLC39A1	SLC39A1	2056.542	2136.146	2355.841	1643.585	2287.652	3433.749	1803.202	2407.904
SLC39A10	SLC39A10	769	270.336	1358.515	335.589	1286.532	785	1253.055	420
SLC39A11	SLC39A11	278.996	193	455	255.014	317.001	319.002	178.001	207
SLC39A12	SLC39A12	0	1	0	0	0	2	0	0
SLC39A13	SLC39A13	2269.662	2789.839	2681.965	2022.147	2318.367	5493.718	2193.069	3280.046
SLC39A14	SLC39A14	1192.188	1269.919	1326.015	715.321	1821.873	2466.684	934.461	919.097
SLC39A2	SLC39A2	1	1	1	0	0	0	2	0
SLC39A3	SLC39A3	371.361	301	328.193	194	335	482	297	270
SLC39A4	SLC39A4	68	72	105	64.191	94	147	78	93
SLC39A5	SLC39A5	1	2	0	1	0	2	0	2
SLC39A6	SLC39A6	2357	1949	3039.818	1497.906	3944.972	3866.305	2215.214	2041.828
SLC39A7	SLC39A7	3363.145	2720.013	3832.75	1830.091	3982.981	4379.722	3210.427	2280.894
SLC39A8	SLC39A8	342.517	284	556.268	289.999	253	340	269.999	335
SLC39A9	SLC39A9	1452	1012	1714.458	954.584	1702.148	2003	1356.023	1279.999
SLC3A1	SLC3A1	0	0	1.297	0	2.778	0	2.755	0
SLC3A2	SLC3A2	1750.999	1643.319	1608.25	818.033	2013.542	1411.018	1387.299	1444.001
SLC40A1	SLC40A1	4876.92	2975	7609.655	7560.055	7724.323	11450.316	6302.574	7575.904
SLC41A1	SLC41A1	989.899	1025.574	1229.011	794.387	1632.353	1898.851	1124.202	1304.149
SLC41A2	SLC41A2	396	176.999	506	155	441	216	607.999	324
SLC41A3	SLC41A3	890.08	659.999	924	588.001	1120.458	1470.785	747	765.596
SLC43A1	SLC43A1	534	445	514.003	445	522.241	649.008	543	724.351
SLC43A2	SLC43A2	231.309	178.022	352.514	176.13	415.209	343.138	156.68	155.094
SLC43A3	SLC43A3	1681.001	1036.016	1563.815	757.9	1549	1145.094	1344.586	1005.987
SLC44A1	SLC44A1	2824.52	3114.463	3560.139	2879.931	4137.213	4944.269	3013.12	4114.491
SLC44A2	SLC44A2	2767.015	3329.18	4627.157	3775.003	4368.984	6722.61	2313.759	4343.912
SLC44A3	SLC44A3	88	102.001	144.001	131.243	56	109	87	119.001
SLC44A4	SLC44A4	1	0	2	2	0	1	2	2
SLC44A5	SLC44A5	4	0	3	2	3	2	6	5
SLC45A1	SLC45A1	110	199.074	96	139	106	333	95	243
SLC45A2	SLC45A2	1	0	1	0	1	0	0	2
SLC45A3	SLC45A3	10	12	11	5	21	11	16	6
SLC45A4	SLC45A4	133.999	133	149	100	159	260	133	167
SLC46A1	SLC46A1	121.591	94.883	176.187	92.057	176.313	218.027	118.301	85.132
SLC46A2	SLC46A2	1	2	11	1	5	4	8	4
SLC46A3	SLC46A3	222	153	285	171	265	280	213	194
SLC47A1	SLC47A1	37	24	54	18	21	12	10	10
SLC47A2	SLC47A2	2	2	2	0	0	0	1	1
SLC48A1	SLC48A1	480.47	478.075	597.381	444	578.647	723.404	514.187	644
